"Stichtag";"Abf.";"Wochen bis";"Sau-Nr.";"24.11.2025";"TK";"Bucht";"Bel.Datum";"TRT";"Gruppe";"Eber";"Wurf";"Umr.";"vorauss.";"Abferkelung";"index";"Prod.";"Ampel"
" -3";"     602";"+";"165   ";"13.07.2025";" 134";"202529";"    M 88";"11";"  ";" ";"";"05.11.2025";"29.6"
" -3";"     450";"+";"122   ";"14.07.2025";" 133";"202529";"     M09";"14";"  ";" ";"";"06.11.2025";"27.5"
" -3";"     646";"+";"165   ";"14.07.2025";" 133";"202529";"     M09";"10";"  ";" ";"";"06.11.2025";"31.0"
" -3";"     791";"+";"163   ";"14.07.2025";" 133";"202529";"    M 88";" 5";"  ";" ";"";"06.11.2025";"37.1"
" -3";"     931";"+";"165   ";"14.07.2025";" 133";"202529";"     M09";" 2";"  ";" ";"";"06.11.2025";"47.9"
" -3";"     965";"+";"1     ";"14.07.2025";" 133";"202529";"    HANS";"  ";"JS";" ";"";"06.11.2025";"    "
" -2";"     903";"+";"168   ";"21.07.2025";" 126";"202530";"    EMIL";" 2";"  ";"1";"xU";"13.11.2025";"30.1"
" -1";"     381";"+";"121 b ";"27.07.2025";" 120";"202530";"   S78E3";"15";"  ";" ";"";"19.11.2025";"27.2"
" -1";"     645";" ";"      ";"28.07.2025";" 119";"202530";"   S78E3";"10";"  ";" ";"";"20.11.2025";"31.2"
"   ";"     970";"+";"1     ";"02.08.2025";" 114";"202530";"     M36";"  ";"JS";" ";"";"25.11.2025";"    "
"   ";"     937";"+";"7     ";"03.08.2025";" 113";"202531";"    EMIL";" 2";"  ";" ";"";"26.11.2025";"42.4"
"   ";"     617";"+";"7     ";"06.08.2025";" 110";"202532";"     MAX";"10";"  ";"2";"xU";"29.11.2025";"29.5"
"   ";"     925";"+";"5     ";"06.08.2025";" 110";"202532";"    EMIL";" 2";"  ";"1";"xU";"29.11.2025";"27.5"
"  1";"     956";"+";"11    ";"08.08.2025";" 108";"202530";"    HANS";" 1";"  ";" ";"";"01.12.2025";"    "
"  1";"     967";"+";"12    ";"09.08.2025";" 107";"202532";"     M09";"  ";"JS";"1";"xU";"02.12.2025";"    "
"  1";"     668";"+";"166   ";"10.08.2025";" 106";"202533";"     M09";"10";"  ";" ";"";"03.12.2025";"29.3"
"  1";"     690";"+";"166   ";"10.08.2025";" 106";"202533";"     M09";" 9";"  ";" ";"";"03.12.2025";"33.5"
"  1";"     711";"+";"169   ";"10.08.2025";" 106";"202533";"     M09";" 8";"  ";" ";"";"03.12.2025";"27.4"
"  1";"     757";"+";"169   ";"10.08.2025";" 106";"202533";"     M09";" 6";"  ";" ";"";"03.12.2025";"30.9"
"  1";"     776";"+";"169   ";"10.08.2025";" 106";"202533";"     M09";" 6";"  ";" ";"";"03.12.2025";"30.3"
"  1";"     809";"+";"169   ";"10.08.2025";" 106";"202533";"     M09";" 5";"  ";" ";"";"03.12.2025";"29.4"
"  1";"     892";"+";"169   ";"10.08.2025";" 106";"202533";"     M09";" 3";"  ";" ";"";"03.12.2025";"39.4"
"  1";"     902";"+";"166   ";"10.08.2025";" 106";"202533";"     M09";" 3";"  ";" ";"";"03.12.2025";"31.1"
"  1";"     936";"+";"166   ";"10.08.2025";" 106";"202533";"     M09";" 2";"  ";" ";"";"03.12.2025";"45.5"
"  1";"     951";"+";"5     ";"10.08.2025";" 106";"202532";"     MAX";" 1";"  ";"1";"xU";"03.12.2025";"    "
"  1";"     971";"+";"12    ";"10.08.2025";" 106";"202532";"    HANS";"  ";"JS";" ";"";"03.12.2025";"    "
